x,y,yaw
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
0.0,0.0,1.8282331228256226
