x,y,yaw
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
0.0,0.0,0.008726649917662144
